,Unnamed: 0,ACIDS,ADDITIONAL INFORMATION,ALCOHOL,BEER TYPE,BITTERNESS,CATEGORY,CHARACTERISTICS,CLOSURE,COUNTRY,DEPOSIT,ENERGY,GRAPE,ICONS,MORE INFORMATION,NAME,PACKAGING,PRICE / LITRE,PRODUCER,PRODUCT NUMBER,REGION1,REGION2,SELECTION,SUGAR,SUPPLIER,TASTE PROFILE,VOLUME,WORT STRENGTH
864,0,,,9.5%,"ale
(golden ale)",37.0 EBU,Beer,Ale,crown cap,Belgium,0.1 €,70.0 Kcal / 100ml,,"oriental food,fatty fish,pork,meditation beverage",,Duvel Tripel Hop Citra,bottle,13.61 EUR,Duvel Moortgat,790664,,,general selection,,Servaali,"straw-yellow,full-bodied,strongly hopped,honey flake notes,white pepper notes,citrus notes,grassy,light ginger aroma,warm",0.33,18.7 °P
865,0,8.8 g/l,Lower-alcohol wine,8.5%,,,White wine,Crisp & fruity,metal screw cap,Germany,,70.0 Kcal / 100ml,Riesling,"oriental food,sushi,mild cheeses,meditation beverage,metal screw cap,local eco certificate",,Dönnhoff Kreuznacher Krötenpfuhl Riesling Kabinett 2016,bottle,31.76 EUR,Weingut Dönnhoff,901664,Nahe,QbA Nahe,sale-to-order selection,50.0 g/l,Craft & Cask,"sweet,acidic,apricot notes,fruity,spicy",0.75,
866,0,5.4 g/l,,14.0%,,,Red wine,Luscious & jammy,natural cork,Spain,,80.0 Kcal / 100ml,Sumoll,"tapas and antipasti,pork,casseroles,mild cheeses,lighter glass bottle",,Vinyes De L'Albà Sumoll 2016,bottle,21.75 EUR,Vinyes De L'Albà,471847,Catalonia,DO Catalunya,limited quantity product,,Amka,"medium-bodied,medium tannic,boysenberry notes,ripe cranberry notes,flowery,hint of liquorice",0.75,
867,0,4.6 g/l,,13.5%,,,Rosé wine,Dry,synthetic cork,France,,80.0 Kcal / 100ml,"Syrah,Grenache Noir","chicken, turkey,fatty fish,salads, vegetarian food,savoury snacks,synthetic cork",,Domaine Houchart Rosé 2016,bottle,21.93 EUR,Famille Quiot,955808,,AC Côtes de Provence,sale-to-order selection,5.0 g/l,Norex Selected Brands,"dry,medium acidic,wild berry notes,strawberry notes,raspberry notes",1.5,
868,0,6.4 g/l,,13.5%,,,White wine,Crisp & fruity,synthetic cork,Italy,,80.0 Kcal / 100ml,Vermentino,"salads, vegetarian food,savoury snacks,tapas and antipasti,synthetic cork",,Tenuta Marsiliana Vermentino 2016,bottle,23.31 EUR,Principe Corsini,915747,Tuscany,IGT Toscana,sale-to-order selection,1.0 g/l,Norex Selected Brands,"dry,acidic,mineral notes,minerally,citrus notes,tropical fruit notes",0.75,
869,0,7.4 g/l,,11.0%,,,White wine,Nuanced & structured,metal screw cap,Germany,0.1 €,70.0 Kcal / 100ml,Riesling,"seafood,lean fish,sushi,metal screw cap",,Villa W. Steep Slope Riesling  Dry,bottle,19.8 EUR,Villa W.,904067,Mosel,Qualitätswein Mosel,sale-to-order selection,9.0 g/l,Servaali,"dry,very acidic,fruity,mineral notes,minerally",0.75,
870,0,4.7 g/l,,14.5%,,,Red wine,Robust & powerful,natural cork,Spain,0.1 €,80.0 Kcal / 100ml,"Monastrell,Tempranillo,Syrah,Garnacha Tintorera","beef,strong cheeses,grilled food,game",,Gran Marius Reserva Selección 2012,bottle,18.52 EUR,Bodegas Piqueras,930137,Others,DO Almansa,general selection,1.0 g/l,Cisa Drinks,"full-bodied,tannic,dark cherry notes,blackberry notes,blackcurrant notes,pepper notes,mocha notes,warm",0.75,
871,0,5.3 g/l,,10.5%,,,White wine,Crisp & fruity,metal screw cap,Australia,,60.0 Kcal / 100ml,Sauvignon Blanc,"party wine,salads, vegetarian food,savoury snacks,fatty fish,metal screw cap",,Oxford Landing Sauvignon Blanc 2017,bottle,17.38 EUR,Oxford Landing,506792,South Australia,South Australia,general selection,2.0 g/l,Uniq Drinks Finland,"dry,acidic,citrus notes,lychee notes,light currant notes",0.187,
872,0,6.1 g/l,,12.0%,,,White wine,Nuanced & structured,metal screw cap,Czech Republic,0.1 €,70.0 Kcal / 100ml,Grüner Veltliner,"seafood,fatty fish,chicken, turkey,salads, vegetarian food,metal screw cap,lighter glass bottle",,Lahofer Veltlínské Zelené 2015,bottle,18.52 EUR,Lahofer,537237,,"Znojmo, Morava",general selection,3.0 g/l,Dieter Ettl,"dry,acidic,lime notes,yellow plum notes,light pineapple notes,herbal notes,mineral notes,minerally",0.75,
873,0,5.9 g/l,,13.0%,,,White wine,Crisp & fruity,metal screw cap,South Africa,0.1 €,80.0 Kcal / 100ml,Sauvignon Blanc,"buffet,lean fish,salads, vegetarian food,party wine,metal screw cap,lighter glass bottle",,Hamina Tattoo Valkoviini,bottle,13.08 EUR,Darling Cellars,913397,Others,,sale-to-order selection,4.0 g/l,Amka,"dry,medium acidic,apple notes,fruity",0.75,
874,0,5.9 g/l,,13.0%,,,White wine,Crisp & fruity,metal screw cap,South Africa,0.1 €,80.0 Kcal / 100ml,Sauvignon Blanc,"buffet,lean fish,salads, vegetarian food,party wine,metal screw cap,lighter glass bottle",,Hamina Tattoo Valkoviini,bottle,13.08 EUR,Darling Cellars,913397,Others,,sale-to-order selection,4.0 g/l,Amka,"dry,medium acidic,apple notes,fruity",0.75,
875,0,5.6 g/l,,14.5%,,,Red wine,Nuanced & developed,natural cork,Spain,0.1 €,80.0 Kcal / 100ml,"Merlot,Cabernet Sauvignon,Cabernet Franc","mutton, lamb,beef,casseroles,spicy and meaty sausages,organic",,Pares Balta Mas Elena 2014,bottle,19.85 EUR,Pares Balta,459937,Catalonia,DO Penedès,limited quantity product,,Norex Selected Brands,"full-bodied,medium tannic,dark cherry notes,fig notes,cranberry notes,spicy,hint of stable",0.75,
876,0,4.6 g/l,,12.5%,,,Rosé wine,Medium dry,metal screw cap,Spain,0.1 €,80.0 Kcal / 100ml,Bobal,"party wine,savoury snacks,chicken, turkey,buffet,metal screw cap",,El Tiempo Rosado,bottle,10.12 EUR,Altia,4696,,,general selection,10.0 g/l,Altia,"medium dry,medium acidic,strawberry notes,redcurrant notes,slightly spicy",0.75,
877,0,5.9 g/l,,12.5%,,,White wine,Crisp & fruity,natural cork,Italy,,70.0 Kcal / 100ml,Lugana,"lean fish,salads, vegetarian food,seafood,aperitif",,Scriani Lugana 2016,bottle,29.87 EUR,Scriani,935157,The Veneto,DOC Lugana,sale-to-order selection,5.0 g/l,Vita Vinum,"dry,medium acidic,apple notes,peach notes,citrus notes",0.75,
878,0,6.4 g/l,,13.0%,,,White wine,Nuanced & structured,metal screw cap,Germany,,80.0 Kcal / 100ml,Riesling,"fatty fish,chicken, turkey,soups,sushi,metal screw cap,organic",,Kloster Eberbach Berg Schlossberg Riesling Trocken 2014,bottle,57.99 EUR,Kloster Eberbach,570517,Rheingau,Qualitätswein Rheingau,limited quantity product,5.0 g/l,Vindirekt Finland,"dry,acidic,lime notes,light currant notes,hint of ginger,nuanced",0.75,
879,0,3.3 g/l,,13.5%,,,Red wine,Nuanced & developed,natural cork,France,,80.0 Kcal / 100ml,,"meditation beverage,beef,spicy and meaty sausages,mutton, lamb",A wooden transport packaging,Château Kirwan Grand Cru 2009,bottle,196.0 EUR,Château Kirwan,938587,Bordeaux,,sale-to-order selection,2.0 g/l,Notandum Oy,"full-bodied,medium tannic,berry notes,spicy,oak notes",0.75,
880,0,5.5 g/l,Dessert wine. Lower-alcohol wine,5.0%,,,Dessert wine & other fortified wines,Dessert wines,metal screw cap,Italy,0.1 €,90.0 Kcal / 100ml,"Moscato Bianco di Canelli,Moscato","berries and fruits,sweet desserts,party wine,mild cheeses,metal screw cap",,La Caliera Moscato d'Asti 2018,bottle,22.64 EUR,Borgo Maragliano,557844,Piedmont,DOCG Moscato d'Asti,general selection,140.0 g/l,Quantum Beverages,"sweet,spritzy,citrus marmalade notes,pear notes,ripe apricot notes,flowery",0.375,
881,0,3.3 g/l,,0.0%,,,Non-alcoholic,Cider,natural cork,France,,40.0 Kcal / 100ml,,organic,,La Ribaude Jus de Pommes Artisanal Petillant Biologique,bottle,10.61 EUR,La Ribaude,730827,,,general selection,110.0 g/l,Craft & Cask,"amber-yellow,sweetish,appel marmalade notes,flowery,light tea notes,hint of toffee",0.75,
882,0,4.9 g/l,,13.0%,,,Red wine,Luscious & jammy,natural cork,France,,70.0 Kcal / 100ml,,"beef,grilled food,casseroles,game birds",A wooden transport packaging,Château Angludet 2013,bottle,59.9 EUR,Château d'Angludet,448018,Bordeaux,AC Margaux,limited quantity product,1.0 g/l,Maison Sichel,"full-bodied,tannic,cherry notes,dark raspberry notes,cranberry notes,spicy,hint of herb,light oak notes,elegant",3.0,
883,0,5.9 g/l,,13.5%,,,Red wine,Luscious & jammy,natural cork,Argentina,0.1 €,80.0 Kcal / 100ml,"Malbec,Syrah,Cabernet Sauvignon","beef,mutton, lamb,grilled food,casseroles,organic",,Domaine Bousquet Gaia Organic 2014,bottle,19.85 EUR,Domaine Bousquet,422587,Mendoza,Tupungato,general selection,2.0 g/l,Astra Wines,"full-bodied,tannic,dark cherry notes,blackcurrant jam notes,light plum notes,spicy,oak notes,warm",0.75,
884,0,7.1 g/l,,13.0%,,,White wine,Nuanced & structured,metal screw cap,New Zealand,0.1 €,70.0 Kcal / 100ml,Sauvignon Blanc,"strong cheeses,seafood,salads, vegetarian food,chicken, turkey,metal screw cap,lighter glass bottle",,Waka Sauvignon Blanc 2018,bottle,14.51 EUR,Waka Wines,502997,,Marlborough,general selection,3.0 g/l,Bevsmart,"dry,acidic,lime notes,light passion fruit notes,green apple notes,currant leaf notes,light nettle notes",0.75,
885,0,5.2 g/l,,14.0%,,,Dessert wine & other fortified wines,Mulled wine,crown cap,Spain,0.1 €,130.0 Kcal / 100ml,Tempranillo,,,The Ugly Glühwein 2016,bottle,15.19 EUR,Barcelona Brands S.L.,907277,,,general selection,130.0 g/l,Pernod Ricard,"dark red,sweet,orange peel notes,currant jam notes,cinnamon notes,light cardamom notes",0.75,
886,0,,,6.2%,"ale
(ipa)",54.0 EBU,Beer,Ale,crown cap,Finland,0.1 €,50.0 Kcal / 100ml,,"savoury snacks,pork,casseroles,tapas and antipasti,suitable for vegans",,Hiisi Otus Vulgaris IPA,bottle,13.91 EUR,Panimoyhtiö Hiisi,797244,,,general selection,,Panimoyhtiö Hiisi,"grain yellow,full-bodied,cloudy,strongly hopped,biscuity,grapefruity,orangey,flowery,white pepper notes,fresh,refreshing",0.33,14.1 °P
887,0,5.4 g/l,,14.5%,,,Red wine,Luscious & jammy,natural cork,Chile,0.1 €,80.0 Kcal / 100ml,"Cabernet Sauvignon,Merlot","mutton, lamb,pork,casseroles,beef",,Montes Alpha Cabernet Sauvignon 2016,bottle,22.52 EUR,Montes,445487,Rapel,DO Valle de Colchagua,general selection,,Vinetum,"medium-bodied,tannic,currant notes,cranberry notes,dark cherry notes,light baked notes,oak notes",0.75,
888,0,5.2 g/l,,13.5%,,,Red wine,Luscious & jammy,other closure,Italy,,80.0 Kcal / 100ml,Sangiovese,"pork,grilled food,pasta and pizza,party wine,organic",,Villa Valentina Organic Sangiovese 2017 bag-in-box,bag-in-box,15.32 EUR,ICQRF,920138,Apulia,IGT Puglia,general selection,12.0 g/l,Cisa Drinks,"medium-bodied,tannic,blackberry jam notes,blueberry notes,cherry notes,milk chocolate notes,spicy",1.5,
889,0,4.8 g/l,,13.5%,,,White wine,Nuanced & structured,natural cork,Italy,,80.0 Kcal / 100ml,,"lean fish,sushi,salads, vegetarian food,tapas and antipasti",,Fattoria Le Pupille Poggio Argentato 2016,bottle,26.64 EUR,Fattoria Le Pupille,551347,Tuscany,IGT Toscana,limited quantity product,1.0 g/l,Nordalco,"dry,acidic,citrus notes,currant notes,light yellow plum notes,slightly flowery,balanced",0.75,
890,0,3.8 g/l,,19.5%,,,Dessert wine & other fortified wines,Port wine,natural cork,Portugal,0.1 €,150.0 Kcal / 100ml,,"sweet desserts,chocolate desserts,strong cheeses",,Niepoort Ruby Port,bottle,23.85 EUR,Niepoort Vinhos,3235,,Ruby Port,general selection,110.0 g/l,Nordalco,"dark red,sweet,cherry notes,fig jam notes,boysenberry notes,balanced,warm",0.75,
891,0,6.0 g/l,,11.0%,,,White wine,Mellow & sweet,natural cork,France,0.1 €,80.0 Kcal / 100ml,"Sémillon,Muscadelle,Sauvignon Blanc","party wine,oriental food,salads, vegetarian food,savoury snacks",,Coulée d'Or,bottle,13.24 EUR,VS,7241,Bordeaux,AC Bordeaux,general selection,30.0 g/l,Lucander,"medium sweet,medium acidic,yellow apple notes,honey melon notes,light citrus notes",0.75,
892,0,5.8 g/l,,12.5%,,,Red wine,Luscious & jammy,metal screw cap,Argentina,0.1 €,70.0 Kcal / 100ml,"Cabernet Sauvignon,Syrah","pork,grilled food,savoury snacks,spicy and meaty sausages,metal screw cap,organic",,Trapiche Zaphy Organic Cabernet Sauvignon Syrah 2016,bottle,11.85 EUR,Trapiche,469387,San Juan,San Juan,general selection,1.0 g/l,Wennerco,"medium-bodied,medium tannic,ripe cranberry notes,redcurrant notes,hint of thyme,slightly flowery",0.75,
893,0,,Limited durability,7.5%,"speciality
(sahti)",,Beer,Speciality,other closure,Finland,,6.0 Kcal / 100ml,,"meditation beverage,pork,party wine,grilled food",,Lammin Sahti,bottle,20.06 EUR,Lammin Sahti,776156,,,sale-to-order selection,,Lammin Sahti,"brown,full-bodied,cloudy,soft,smooth,smoky notes",0.5,
894,0,,,14.0%,,,Red wine,Robust & powerful,natural cork,France,,80.0 Kcal / 100ml,,"mutton, lamb,beef,casseroles,game",,Chateau Fombrauge 2012,bottle,60.0 EUR,Chateau Fombrauge,947147,Bordeaux,AC Saint-Émilion Grand Cru,sale-to-order selection,,Nordalco Oy,"full-bodied,tannic,berry notes,oak notes,herbal notes,aromatic",0.75,
895,0,,,40.0%,,,Whisky,Fruity & aromatic,natural cork,Scotland,,220.0 Kcal / 100ml,,,Sold in gift packaging,Glen Moray Sherry Cask Finish Single Malt,bottle,54.27 EUR,Glen Moray,950111,,Speyside,sale-to-order selection,,Norex Selected Brands,medium-bodied,0.7,
896,0,9.1 g/l,,12.0%,,,White wine,Nuanced & structured,metal screw cap,Germany,,80.0 Kcal / 100ml,Riesling,"pork,fatty fish,clams, mussels, scallops and oysters,metal screw cap",,Raja Riesling 2015,bottle,40.04 EUR,Viinitie,915397,The Palatinate,,sale-to-order selection,25.0 g/l,Viinitie,"medium sweet,very acidic,citrus notes,apple notes,mineral notes,minerally",0.75,
897,0,5.3 g/l,,13.5%,,,Red wine,Robust & powerful,metal screw cap,Australia,,80.0 Kcal / 100ml,Shiraz,"beef,strong cheeses,metal screw cap,suitable for vegans",,Yalumba Patchwork Barossa Shiraz,bottle,29.31 EUR,Yalumba,953772,South Australia,Barossa,sale-to-order selection,1.0 g/l,Uniq Drinks Finland,"full-bodied,tannic,dark cherry notes,blackberry notes,blackcurrant notes",0.75,
898,0,5.1 g/l,,14.5%,,,Red wine,Nuanced & developed,natural cork,United States,,80.0 Kcal / 100ml,"Mourvèdre,Grenache Noir,Syrah,Counoise,Picpoul","pasta and pizza,casseroles",,K Charlotte 2012,bottle,89.2 EUR,K Vintners,937457,Washington,Walla Walla Valley,sale-to-order selection,1.0 g/l,Handpicked Wines Finland,"full-bodied,medium tannic,herbal notes,berry notes",0.75,
899,0,,,47.3%,,,Gin and other spirits,Gin,metal screw cap,England,0.1 €,270.0 Kcal / 100ml,,metal screw cap,,Tanqueray No. Ten,bottle,66.99 EUR,Tanqueray,923167,,,sale-to-order selection,,Hartwall,"colourless,dry,sharp,juniper berry notes,citrus notes,spicy",0.7,
900,0,,,20.0%,,,Dessert wine & other fortified wines,Port wine,natural cork,Portugal,,150.0 Kcal / 100ml,,"chocolate desserts,strong cheeses,sweet desserts",,Graham's Vintage Port 2003,bottle,127.6 EUR,Symington Family Estates,931797,,,sale-to-order selection,110.0 g/l,Interbrands Wines & Spirits,"dark red,sweet,dark berry notes,fig notes",0.75,
901,0,4.1 g/l,,15.0%,,,Dessert wine & other fortified wines,Flavoured fortified wine,plastic closure,Finland,0.2 €,120.0 Kcal / 100ml,,party wine,,Valdemar plastic bottle,plastic bottle,9.89 EUR,Pernod Ricard Finland,327747,,,general selection,100.0 g/l,Pernod Ricard,"brownish-red,sweet,raspberry aroma,light herb notes,slightly bitter",0.75,
902,0,7.7 g/l,Dessert wine,7.5%,,,Dessert wine & other fortified wines,Dessert wines,glass stopper,Germany,,100.0 Kcal / 100ml,Riesling,"strong cheeses,sweet desserts,aperitif,chocolate desserts",,Schloss Vollrads Rheingau Riesling Auslese 2011,bottle,93.44 EUR,Schloss Vollrads,554784,Rheingau,Prädikatswein Rheingau,limited quantity product,130.0 g/l,Vinetum,"sweet,very acidic,citrus notes,apricot notes,birch leaf notes,minerally,balanced,elegant,long",0.375,
903,0,,,40.0%,,,Whisky,Light & grainy notes,metal screw cap,Ireland,,220.0 Kcal / 100ml,,metal screw cap,,Farrell Irish Whiskey,bottle,36.77 EUR,Farrell,927402,,,sale-to-order selection,,Vinetum,light-bodied,0.7,
904,0,,,52.0%,,,Vodka & spirit,Spirit,natural cork,Finland,,290.0 Kcal / 100ml,,,,Fiskars Bierbrand,bottle,137.94 EUR,Fiskarsin Panimo,158334,,,general selection,,Rekolan Panimo,"colourless,dry,sharp,slightly malty,fruity,aromatic",0.35,
905,0,4.7 g/l,Dessert wine,15.5%,,,Dessert wine & other fortified wines,Dessert wines,natural cork,South Africa,,130.0 Kcal / 100ml,Muscat d'Aléxandrie,"sweet desserts,meditation beverage",,Muratie Amber Forever 2013,bottle,42.61 EUR,Muratie,904624,Others,WO Western Cape,sale-to-order selection,100.0 g/l,Amka,"sweet,slightly acidic,honey notes,rose notes",0.375,
906,0,,,4.8%,"pils
(pils)",20.0 EBU,Beer,Pils,crown cap,Germany,0.1 €,40.0 Kcal / 100ml,,"lean fish,salads, vegetarian food,party wine,savoury snacks",,Krombacher Pils,bottle,6.56 EUR,Krombacher Brauerei,763766,,,general selection,,Brew Seeker,"golden-yellow,medium-bodied,medium hopped,fruity,grainy notes,light spice notes",0.5,11.1 °P
907,0,,,4.5%,"lager
(lager)",12.0 EBU,Beer,Lager,can,Finland,1.2 €,40.0 Kcal / 100ml,,"party wine,mild sausages,grilled food,savoury snacks",,Koff III 8-pack can,can,5.65 EUR,Sinebrychoff,736658,,,general selection,,Sinebrychoff,"yellow,medium-bodied,mildly hopped,light malty notes,fruity,fresh,refreshing",2.64,9.9 °P
908,0,5.2 g/l,,13.0%,,,Red wine,Luscious & jammy,natural cork,Greece,,70.0 Kcal / 100ml,"Mavroudi,Syrah","casseroles,mutton, lamb,grilled food",,Tsantali Kanenas Red 2016,bottle,19.99 EUR,Tsantali,903647,,,sale-to-order selection,1.0 g/l,Amka,"medium-bodied,medium tannic,dark cherry notes,blackberry jam notes,spicy",0.75,
909,0,5.3 g/l,,14.0%,,,Red wine,Luscious & jammy,natural cork,Argentina,0.1 €,80.0 Kcal / 100ml,"Malbec,Cabernet Franc,Cabernet Sauvignon,Bonarda","mutton, lamb,beef,casseroles,mild cheeses,suitable for vegans",,Renacer Milamore 2015,bottle,39.71 EUR,Bodega Renacer,915664,Mendoza,Mendoza,sale-to-order selection,7.0 g/l,Servaali,"full-bodied,medium tannic,spicy,blackcurrant notes,dark cherry notes",0.375,
910,0,8.5 g/l,,12.0%,,,Sparkling wine & champagne,Crisp & fruity,natural cork,France,,70.0 Kcal / 100ml,"Chardonnay,Pinot Noir","party wine,fatty fish,pork,blini",,Charles Ellner Grande Reserve Champagne Brut,bottle,40.15 EUR,Ellner,569898,Champagne,AC Champagne,general selection,9.0 g/l,Tampereen Viinitukku,"brut,acidic,ripe citrus notes,yellow apple notes,light honey melon notes,mineral notes,minerally,toasted bread notes",1.5,
911,0,4.6 g/l,,13.9%,,,Red wine,Berried & fresh,metal screw cap,Australia,0.1 €,80.0 Kcal / 100ml,Pinot Noir,"fatty fish,chicken, turkey,savoury snacks,buffet,metal screw cap,lighter glass bottle",,Jacob's Creek Pinot Noir 2017,bottle,14.51 EUR,Jacob's Creek Wines,474877,Others,Australia,general selection,3.0 g/l,Pernod Ricard,"light-bodied,medium tannic,currant notes,light raspberry notes,blueberry notes,hint of liquorice",0.75,
912,0,,,56.7%,,,Whisky,Generous & powerful,natural cork,Scotland,,310.0 Kcal / 100ml,,,Sold in gift packaging,Bowmore The Devil's Cask III Single Malt,bottle,399.99 EUR,Bowmore,924327,,Islay,sale-to-order selection,,Edrington Finland,"full-bodied,mahogany-brown,smoky notes,peaty,balanced",0.7,
913,0,6.0 g/l,,12.0%,,,Sparkling wine & champagne,Generous & toasty,other closure,South Africa,0.1 €,70.0 Kcal / 100ml,"Chardonnay,Pinot Noir,Pinotage,Pinot Meunier","seafood,tapas and antipasti,fatty fish,savoury snacks",,Villiera Tradition Brut,bottle,26.37 EUR,Villiera Wines,502774,,Methode Cap Classique,general selection,6.0 g/l,Amka,"brut,acidic,yellow plum notes,ripe citrus notes,light creamy notes,hint of bitter almond,toasted,roasted,baked",0.375,
914,0,5.5 g/l,,12.5%,,,Sparkling wine & champagne,Nuanced & structured,natural cork,Italy,,70.0 Kcal / 100ml,"Chardonnay,Pinot Noir,Pinot Blanc","sushi,tapas and antipasti,mild cheeses,party wine",,Ca'del Bosco Cuvée Prestige Franciacorta Brut,bottle,50.59 EUR,Ca'del Bosco,589874,,DOCG Franciacorta,general selection,4.0 g/l,Vinetum,"brut,acidic,ripe yellow plum notes,apricot notes,brioche notes,mineral notes,minerally,nuanced",0.375,
915,0,5.6 g/l,,12.5%,,,Rosé wine,Dry,metal screw cap,Spain,0.1 €,70.0 Kcal / 100ml,Syrah,"aperitif,party wine,salads, vegetarian food,metal screw cap",,Orgullo Rosé,bottle,15.19 EUR,Orgullo Wines,900137,,Vino de la Tierra de Castilla,sale-to-order selection,5.0 g/l,Quantum Beverages,"dry,medium acidic,wild berry notes,wild strawberry notes",0.75,
916,0,3.5 g/l,,13.5%,,,Red wine,Nuanced & developed,natural cork,France,0.1 €,80.0 Kcal / 100ml,Pinot Noir,"pork,mushrooms,game birds,mild cheeses",,Louis Latour Aloxe-Corton 1er Cru Les Chaillots 2008,bottle,64.64 EUR,Louis Latour,419504,Burgundy,AC Aloxe-Corton 1er Cru,sale-to-order selection,,Tampereen Viinitukku,"medium-bodied,medium tannic,ripe cranberry notes,blackberry notes,thyme notes,light spice notes",0.375,
